method	rule_type	feature1	op1	threshold1	feature2	op2	threshold2	sample_count	selected_by_rule	mean_sample_delta_L1_pp	max_sample_worse_L1_pp	improved_samples	worsened_samples	mean_panel_delta_L1_pp	max_panel_worse_L1_pp	improved_panels	worsened_panels	selected_cached_mean_delta_L1_pp	selected_cached_improved_samples	selected_cached_worsened_samples	external_mean_delta_L1_pp	external_improved_samples	external_worsened_samples	cached_gain_preserved_frac	strict_combined_sample_safe
guarded_feature_allocator_a002_refined_guard	two_feature_and	reported_ani_median	>=	0.9623946	u_xny_median	>=	197.2	38	25	-0.2305457781039525	0.0	25	0	-0.09394112838908243	0.0	3	0	-0.2737731114984436	25	0	0.0	0	0	0.8585841548555522	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	reported_ani_median	>=	0.9623946	u_breadth_median	>=	0.19720000000000001	38	25	-0.2305457781039525	0.0	25	0	-0.09394112838908243	0.0	3	0	-0.2737731114984436	25	0	0.0	0	0	0.8585841548555522	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	s_xny_median	>=	297.90000000000003	u_xny_median	>=	133.4	38	27	-0.22899744824983448	0.0	27	0	-0.08184253633330855	0.0	4	0	-0.27150252749004083	25	0	-0.002303692302067321	2	0	0.8514633406849682	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	s_xny_median	>=	297.90000000000003	u_breadth_median	>=	0.13340000000000002	38	27	-0.22899744824983448	0.0	27	0	-0.08184253633330855	0.0	4	0	-0.27150252749004083	25	0	-0.002303692302067321	2	0	0.8514633406849682	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	s_xny_mean	>=	403.5382411725516	u_xny_median	>=	133.4	38	27	-0.22899744824983448	0.0	27	0	-0.08184253633330855	0.0	4	0	-0.27150252749004083	25	0	-0.002303692302067321	2	0	0.8514633406849682	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	s_xny_mean	>=	403.5382411725516	u_breadth_median	>=	0.13340000000000002	38	27	-0.22899744824983448	0.0	27	0	-0.08184253633330855	0.0	4	0	-0.27150252749004083	25	0	-0.002303692302067321	2	0	0.8514633406849682	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	xny_max_median	>=	297.90000000000003	u_xny_median	>=	133.4	38	27	-0.22899744824983448	0.0	27	0	-0.08184253633330855	0.0	4	0	-0.27150252749004083	25	0	-0.002303692302067321	2	0	0.8514633406849682	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	xny_max_median	>=	297.90000000000003	u_breadth_median	>=	0.13340000000000002	38	27	-0.22899744824983448	0.0	27	0	-0.08184253633330855	0.0	4	0	-0.27150252749004083	25	0	-0.002303692302067321	2	0	0.8514633406849682	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	xny_max_mean	>=	403.5382411725516	u_xny_median	>=	133.4	38	27	-0.22899744824983448	0.0	27	0	-0.08184253633330855	0.0	4	0	-0.27150252749004083	25	0	-0.002303692302067321	2	0	0.8514633406849682	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	xny_max_mean	>=	403.5382411725516	u_breadth_median	>=	0.13340000000000002	38	27	-0.22899744824983448	0.0	27	0	-0.08184253633330855	0.0	4	0	-0.27150252749004083	25	0	-0.002303692302067321	2	0	0.8514633406849682	True
guarded_feature_allocator_a002_refined_guard	single	s_breadth_median	>=	0.24684294999999998				38	26	-0.228723790513598	0.0	26	0	-0.08126481444569819	0.0	4	0	-0.27150252749004083	25	0	-0.0005705266392361982	1	0	0.8514633406849682	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	s_xny_median	>=	230.3	s_breadth_median	>=	0.24684294999999998	38	26	-0.228723790513598	0.0	26	0	-0.08126481444569819	0.0	4	0	-0.27150252749004083	25	0	-0.0005705266392361982	1	0	0.8514633406849682	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	s_xny_mean	>=	345.7788366336634	s_breadth_median	>=	0.24684294999999998	38	26	-0.228723790513598	0.0	26	0	-0.08126481444569819	0.0	4	0	-0.27150252749004083	25	0	-0.0005705266392361982	1	0	0.8514633406849682	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	xny_max_median	>=	230.3	s_breadth_median	>=	0.24684294999999998	38	26	-0.228723790513598	0.0	26	0	-0.08126481444569819	0.0	4	0	-0.27150252749004083	25	0	-0.0005705266392361982	1	0	0.8514633406849682	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	xny_max_mean	>=	345.7788366336634	s_breadth_median	>=	0.24684294999999998	38	26	-0.228723790513598	0.0	26	0	-0.08126481444569819	0.0	4	0	-0.27150252749004083	25	0	-0.0005705266392361982	1	0	0.8514633406849682	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	s_depth_median	>=	0.2253115	s_breadth_median	>=	0.24684294999999998	38	26	-0.228723790513598	0.0	26	0	-0.08126481444569819	0.0	4	0	-0.27150252749004083	25	0	-0.0005705266392361982	1	0	0.8514633406849682	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	u_depth_median	>=	0.12905	s_breadth_median	>=	0.24684294999999998	38	26	-0.228723790513598	0.0	26	0	-0.08126481444569819	0.0	4	0	-0.27150252749004083	25	0	-0.0005705266392361982	1	0	0.8514633406849682	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	s_xny_median	>=	297.90000000000003	s_breadth_median	>=	0.24684294999999998	38	26	-0.228723790513598	0.0	26	0	-0.08126481444569819	0.0	4	0	-0.27150252749004083	25	0	-0.0005705266392361982	1	0	0.8514633406849682	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	s_xny_mean	>=	403.5382411725516	s_breadth_median	>=	0.24684294999999998	38	26	-0.228723790513598	0.0	26	0	-0.08126481444569819	0.0	4	0	-0.27150252749004083	25	0	-0.0005705266392361982	1	0	0.8514633406849682	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	xny_max_median	>=	297.90000000000003	s_breadth_median	>=	0.24684294999999998	38	26	-0.228723790513598	0.0	26	0	-0.08126481444569819	0.0	4	0	-0.27150252749004083	25	0	-0.0005705266392361982	1	0	0.8514633406849682	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	xny_max_mean	>=	403.5382411725516	s_breadth_median	>=	0.24684294999999998	38	26	-0.228723790513598	0.0	26	0	-0.08126481444569819	0.0	4	0	-0.27150252749004083	25	0	-0.0005705266392361982	1	0	0.8514633406849682	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	u_xny_median	>=	133.4	s_breadth_median	>=	0.24684294999999998	38	26	-0.228723790513598	0.0	26	0	-0.08126481444569819	0.0	4	0	-0.27150252749004083	25	0	-0.0005705266392361982	1	0	0.8514633406849682	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	u_breadth_median	>=	0.13340000000000002	s_breadth_median	>=	0.24684294999999998	38	26	-0.228723790513598	0.0	26	0	-0.08126481444569819	0.0	4	0	-0.27150252749004083	25	0	-0.0005705266392361982	1	0	0.8514633406849682	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	reported_ani_median	>=	0.9623946	s_breadth_median	>=	0.24684294999999998	38	25	-0.22863370736003438	0.0	25	0	-0.08107463889928612	0.0	3	0	-0.27150252749004083	25	0	0.0	0	0	0.8514633406849682	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	s_depth_median	>=	0.2939449	u_depth_median	>=	0.201	38	27	-0.22657239695832113	0.0	27	0	-0.09409541382583712	0.0	4	0	-0.26828148216288733	24	0	-0.004123942533968176	3	0	0.8413617698446877	True
guarded_feature_allocator_a002_refined_guard	single	reported_ani_median	>=	0.97873385				38	26	-0.22636288934601742	0.0	26	0	-0.10639328576269873	0.0	3	0	-0.2688059310983957	26	0	0.0	0	0	0.8430065023883396	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	s_xny_median	>=	230.3	reported_ani_median	>=	0.97873385	38	26	-0.22636288934601742	0.0	26	0	-0.10639328576269873	0.0	3	0	-0.2688059310983957	26	0	0.0	0	0	0.8430065023883396	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	s_xny_mean	>=	345.7788366336634	reported_ani_median	>=	0.97873385	38	26	-0.22636288934601742	0.0	26	0	-0.10639328576269873	0.0	3	0	-0.2688059310983957	26	0	0.0	0	0	0.8430065023883396	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	xny_max_median	>=	230.3	reported_ani_median	>=	0.97873385	38	26	-0.22636288934601742	0.0	26	0	-0.10639328576269873	0.0	3	0	-0.2688059310983957	26	0	0.0	0	0	0.8430065023883396	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	xny_max_mean	>=	345.7788366336634	reported_ani_median	>=	0.97873385	38	26	-0.22636288934601742	0.0	26	0	-0.10639328576269873	0.0	3	0	-0.2688059310983957	26	0	0.0	0	0	0.8430065023883396	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	s_depth_median	>=	0.2253115	reported_ani_median	>=	0.97873385	38	26	-0.22636288934601742	0.0	26	0	-0.10639328576269873	0.0	3	0	-0.2688059310983957	26	0	0.0	0	0	0.8430065023883396	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	u_depth_median	>=	0.12905	reported_ani_median	>=	0.97873385	38	26	-0.22636288934601742	0.0	26	0	-0.10639328576269873	0.0	3	0	-0.2688059310983957	26	0	0.0	0	0	0.8430065023883396	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	s_breadth_median	>=	0.11932904999999999	reported_ani_median	>=	0.97873385	38	26	-0.22636288934601742	0.0	26	0	-0.10639328576269873	0.0	3	0	-0.2688059310983957	26	0	0.0	0	0	0.8430065023883396	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	s_breadth_median	>=	0.187603	reported_ani_median	>=	0.97873385	38	26	-0.22636288934601742	0.0	26	0	-0.10639328576269873	0.0	3	0	-0.2688059310983957	26	0	0.0	0	0	0.8430065023883396	True
guarded_feature_allocator_a002_refined_guard	single	u_depth_median	>=	0.25335				38	26	-0.22629873922208465	0.0	26	0	-0.09351769193822673	0.0	4	0	-0.26828148216288733	24	0	-0.0023907768711370534	2	0	0.8413617698446877	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	s_xny_median	>=	230.3	u_depth_median	>=	0.25335	38	26	-0.22629873922208465	0.0	26	0	-0.09351769193822673	0.0	4	0	-0.26828148216288733	24	0	-0.0023907768711370534	2	0	0.8413617698446877	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	s_xny_mean	>=	345.7788366336634	u_depth_median	>=	0.25335	38	26	-0.22629873922208465	0.0	26	0	-0.09351769193822673	0.0	4	0	-0.26828148216288733	24	0	-0.0023907768711370534	2	0	0.8413617698446877	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	xny_max_median	>=	230.3	u_depth_median	>=	0.25335	38	26	-0.22629873922208465	0.0	26	0	-0.09351769193822673	0.0	4	0	-0.26828148216288733	24	0	-0.0023907768711370534	2	0	0.8413617698446877	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	xny_max_mean	>=	345.7788366336634	u_depth_median	>=	0.25335	38	26	-0.22629873922208465	0.0	26	0	-0.09351769193822673	0.0	4	0	-0.26828148216288733	24	0	-0.0023907768711370534	2	0	0.8413617698446877	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	s_depth_median	>=	0.2253115	u_depth_median	>=	0.25335	38	26	-0.22629873922208465	0.0	26	0	-0.09351769193822673	0.0	4	0	-0.26828148216288733	24	0	-0.0023907768711370534	2	0	0.8413617698446877	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	s_depth_median	>=	0.2939449	u_depth_median	>=	0.25335	38	26	-0.22629873922208465	0.0	26	0	-0.09351769193822673	0.0	4	0	-0.26828148216288733	24	0	-0.0023907768711370534	2	0	0.8413617698446877	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	s_breadth_median	>=	0.11932904999999999	u_depth_median	>=	0.25335	38	25	-0.2260113312907319	0.0	25	0	-0.09291094186092645	0.0	4	0	-0.26828148216288733	24	0	-0.0005705266392361982	1	0	0.8413617698446877	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	s_breadth_median	>=	0.187603	u_depth_median	>=	0.25335	38	25	-0.2260113312907319	0.0	25	0	-0.09291094186092645	0.0	4	0	-0.26828148216288733	24	0	-0.0005705266392361982	1	0	0.8413617698446877	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	s_depth_median	>=	0.2939449	u_xny_median	>=	197.2	38	25	-0.2260113312907319	0.0	25	0	-0.09291094186092645	0.0	4	0	-0.26828148216288733	24	0	-0.0005705266392361982	1	0	0.8413617698446877	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	s_depth_median	>=	0.2939449	u_breadth_median	>=	0.19720000000000001	38	25	-0.2260113312907319	0.0	25	0	-0.09291094186092645	0.0	4	0	-0.26828148216288733	24	0	-0.0005705266392361982	1	0	0.8413617698446877	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	u_xny_median	>=	133.4	u_depth_median	>=	0.25335	38	25	-0.2260113312907319	0.0	25	0	-0.09291094186092645	0.0	4	0	-0.26828148216288733	24	0	-0.0005705266392361982	1	0	0.8413617698446877	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	u_breadth_median	>=	0.13340000000000002	u_depth_median	>=	0.25335	38	25	-0.2260113312907319	0.0	25	0	-0.09291094186092645	0.0	4	0	-0.26828148216288733	24	0	-0.0005705266392361982	1	0	0.8413617698446877	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	u_xny_median	>=	197.2	u_depth_median	>=	0.25335	38	25	-0.2260113312907319	0.0	25	0	-0.09291094186092645	0.0	4	0	-0.26828148216288733	24	0	-0.0005705266392361982	1	0	0.8413617698446877	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	u_breadth_median	>=	0.19720000000000001	u_depth_median	>=	0.25335	38	25	-0.2260113312907319	0.0	25	0	-0.09291094186092645	0.0	4	0	-0.26828148216288733	24	0	-0.0005705266392361982	1	0	0.8413617698446877	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	reported_ani_median	>=	0.9623946	u_depth_median	>=	0.25335	38	24	-0.22592124813716827	0.0	24	0	-0.09272076631451438	0.0	3	0	-0.26828148216288733	24	0	0.0	0	0	0.8413617698446877	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	s_xny_median	>=	297.90000000000003	raw_mass_sum	>=	237.28166942796472	38	25	-0.22556984009656036	0.0	25	0	-0.06249055673876754	0.0	4	0	-0.267522888196184	24	0	-0.0018202502319008551	1	0	0.8389827313912194	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	s_xny_median	>=	297.90000000000003	base_raw_mass	>=	237.28166942796472	38	25	-0.22556984009656036	0.0	25	0	-0.06249055673876754	0.0	4	0	-0.267522888196184	24	0	-0.0018202502319008551	1	0	0.8389827313912194	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	s_xny_mean	>=	403.5382411725516	raw_mass_sum	>=	237.28166942796472	38	25	-0.22556984009656036	0.0	25	0	-0.06249055673876754	0.0	4	0	-0.267522888196184	24	0	-0.0018202502319008551	1	0	0.8389827313912194	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	s_xny_mean	>=	403.5382411725516	base_raw_mass	>=	237.28166942796472	38	25	-0.22556984009656036	0.0	25	0	-0.06249055673876754	0.0	4	0	-0.267522888196184	24	0	-0.0018202502319008551	1	0	0.8389827313912194	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	xny_max_median	>=	297.90000000000003	raw_mass_sum	>=	237.28166942796472	38	25	-0.22556984009656036	0.0	25	0	-0.06249055673876754	0.0	4	0	-0.267522888196184	24	0	-0.0018202502319008551	1	0	0.8389827313912194	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	xny_max_median	>=	297.90000000000003	base_raw_mass	>=	237.28166942796472	38	25	-0.22556984009656036	0.0	25	0	-0.06249055673876754	0.0	4	0	-0.267522888196184	24	0	-0.0018202502319008551	1	0	0.8389827313912194	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	xny_max_mean	>=	403.5382411725516	raw_mass_sum	>=	237.28166942796472	38	25	-0.22556984009656036	0.0	25	0	-0.06249055673876754	0.0	4	0	-0.267522888196184	24	0	-0.0018202502319008551	1	0	0.8389827313912194	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	xny_max_mean	>=	403.5382411725516	base_raw_mass	>=	237.28166942796472	38	25	-0.22556984009656036	0.0	25	0	-0.06249055673876754	0.0	4	0	-0.267522888196184	24	0	-0.0018202502319008551	1	0	0.8389827313912194	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	s_xny_median	>=	297.90000000000003	u_depth_median	>=	0.201	38	27	-0.22450476226998586	0.0	27	0	-0.08118787273959736	0.0	4	0	-0.2658261659704892	24	0	-0.004123942533968176	3	0	0.8336616141704688	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	s_xny_mean	>=	403.5382411725516	u_depth_median	>=	0.201	38	27	-0.22450476226998586	0.0	27	0	-0.08118787273959736	0.0	4	0	-0.2658261659704892	24	0	-0.004123942533968176	3	0	0.8336616141704688	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	xny_max_median	>=	297.90000000000003	u_depth_median	>=	0.201	38	27	-0.22450476226998586	0.0	27	0	-0.08118787273959736	0.0	4	0	-0.2658261659704892	24	0	-0.004123942533968176	3	0	0.8336616141704688	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	xny_max_mean	>=	403.5382411725516	u_depth_median	>=	0.201	38	27	-0.22450476226998586	0.0	27	0	-0.08118787273959736	0.0	4	0	-0.2658261659704892	24	0	-0.004123942533968176	3	0	0.8336616141704688	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	s_depth_median	>=	0.2939449	s_breadth_median	>=	0.24684294999999998	38	25	-0.2240992605468138	0.0	25	0	-0.08004445237113014	0.0	4	0	-0.2660108981544846	24	0	-0.0005705266392361982	1	0	0.8342409556741037	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	s_xny_median	>=	297.90000000000003	u_xny_median	>=	197.2	38	25	-0.22394369660239663	0.0	25	0	-0.08000340077468672	0.0	4	0	-0.2658261659704892	24	0	-0.0005705266392361982	1	0	0.8336616141704688	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	s_xny_median	>=	297.90000000000003	u_breadth_median	>=	0.19720000000000001	38	25	-0.22394369660239663	0.0	25	0	-0.08000340077468672	0.0	4	0	-0.2658261659704892	24	0	-0.0005705266392361982	1	0	0.8336616141704688	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	s_xny_mean	>=	403.5382411725516	u_xny_median	>=	197.2	38	25	-0.22394369660239663	0.0	25	0	-0.08000340077468672	0.0	4	0	-0.2658261659704892	24	0	-0.0005705266392361982	1	0	0.8336616141704688	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	s_xny_mean	>=	403.5382411725516	u_breadth_median	>=	0.19720000000000001	38	25	-0.22394369660239663	0.0	25	0	-0.08000340077468672	0.0	4	0	-0.2658261659704892	24	0	-0.0005705266392361982	1	0	0.8336616141704688	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	xny_max_median	>=	297.90000000000003	u_xny_median	>=	197.2	38	25	-0.22394369660239663	0.0	25	0	-0.08000340077468672	0.0	4	0	-0.2658261659704892	24	0	-0.0005705266392361982	1	0	0.8336616141704688	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	xny_max_median	>=	297.90000000000003	u_breadth_median	>=	0.19720000000000001	38	25	-0.22394369660239663	0.0	25	0	-0.08000340077468672	0.0	4	0	-0.2658261659704892	24	0	-0.0005705266392361982	1	0	0.8336616141704688	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	xny_max_mean	>=	403.5382411725516	u_xny_median	>=	197.2	38	25	-0.22394369660239663	0.0	25	0	-0.08000340077468672	0.0	4	0	-0.2658261659704892	24	0	-0.0005705266392361982	1	0	0.8336616141704688	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	xny_max_mean	>=	403.5382411725516	u_breadth_median	>=	0.19720000000000001	38	25	-0.22394369660239663	0.0	25	0	-0.08000340077468672	0.0	4	0	-0.2658261659704892	24	0	-0.0005705266392361982	1	0	0.8336616141704688	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	u_depth_median	>=	0.201	s_breadth_median	>=	0.24684294999999998	38	25	-0.22394369660239663	0.0	25	0	-0.08000340077468672	0.0	4	0	-0.2658261659704892	24	0	-0.0005705266392361982	1	0	0.8336616141704688	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	u_xny_median	>=	197.2	s_breadth_median	>=	0.24684294999999998	38	25	-0.22394369660239663	0.0	25	0	-0.08000340077468672	0.0	4	0	-0.2658261659704892	24	0	-0.0005705266392361982	1	0	0.8336616141704688	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	u_breadth_median	>=	0.19720000000000001	s_breadth_median	>=	0.24684294999999998	38	25	-0.22394369660239663	0.0	25	0	-0.08000340077468672	0.0	4	0	-0.2658261659704892	24	0	-0.0005705266392361982	1	0	0.8336616141704688	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	raw_mass_sum	>=	237.28166942796472	u_xny_median	>=	133.4	38	24	-0.21968385859245873	0.0	24	0	-0.0863242958079923	0.0	3	0	-0.26087458207854475	24	0	0.0	0	0	0.8181328741572785	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	raw_mass_sum	>=	237.28166942796472	u_breadth_median	>=	0.13340000000000002	38	24	-0.21968385859245873	0.0	24	0	-0.0863242958079923	0.0	3	0	-0.26087458207854475	24	0	0.0	0	0	0.8181328741572785	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	base_raw_mass	>=	237.28166942796472	u_xny_median	>=	133.4	38	24	-0.21968385859245873	0.0	24	0	-0.0863242958079923	0.0	3	0	-0.26087458207854475	24	0	0.0	0	0	0.8181328741572785	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	base_raw_mass	>=	237.28166942796472	u_breadth_median	>=	0.13340000000000002	38	24	-0.21968385859245873	0.0	24	0	-0.0863242958079923	0.0	3	0	-0.26087458207854475	24	0	0.0	0	0	0.8181328741572785	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	s_xny_median	>=	297.90000000000003	u_depth_median	>=	0.25335	38	25	-0.21960657456696517	0.0	25	0	-0.07938978877741895	0.0	4	0	-0.26033453663493294	23	0	-0.0023907768711370534	2	0	0.8164392291596043	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	s_xny_mean	>=	403.5382411725516	u_depth_median	>=	0.25335	38	25	-0.21960657456696517	0.0	25	0	-0.07938978877741895	0.0	4	0	-0.26033453663493294	23	0	-0.0023907768711370534	2	0	0.8164392291596043	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	xny_max_median	>=	297.90000000000003	u_depth_median	>=	0.25335	38	25	-0.21960657456696517	0.0	25	0	-0.07938978877741895	0.0	4	0	-0.26033453663493294	23	0	-0.0023907768711370534	2	0	0.8164392291596043	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	xny_max_mean	>=	403.5382411725516	u_depth_median	>=	0.25335	38	25	-0.21960657456696517	0.0	25	0	-0.07938978877741895	0.0	4	0	-0.26033453663493294	23	0	-0.0023907768711370534	2	0	0.8164392291596043	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	s_breadth_median	>=	0.24684294999999998	u_depth_median	>=	0.25335	38	24	-0.2193191666356124	0.0	24	0	-0.07878303870011867	0.0	4	0	-0.26033453663493294	23	0	-0.0005705266392361982	1	0	0.8164392291596043	True
guarded_feature_allocator_a002_refined_guard	single	u_xny_median	>=	239.6				38	23	-0.2179612067206813	0.0	23	0	-0.07842468816701186	0.0	4	0	-0.25872195923595226	22	0	-0.0005705266392361982	1	0	0.8113819998514922	True
guarded_feature_allocator_a002_refined_guard	single	u_breadth_median	>=	0.23959999999999998				38	23	-0.2179612067206813	0.0	23	0	-0.07842468816701186	0.0	4	0	-0.25872195923595226	22	0	-0.0005705266392361982	1	0	0.8113819998514922	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	s_xny_median	>=	230.3	u_xny_median	>=	239.6	38	23	-0.2179612067206813	0.0	23	0	-0.07842468816701186	0.0	4	0	-0.25872195923595226	22	0	-0.0005705266392361982	1	0	0.8113819998514922	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	s_xny_median	>=	230.3	u_breadth_median	>=	0.23959999999999998	38	23	-0.2179612067206813	0.0	23	0	-0.07842468816701186	0.0	4	0	-0.25872195923595226	22	0	-0.0005705266392361982	1	0	0.8113819998514922	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	s_xny_mean	>=	345.7788366336634	u_xny_median	>=	239.6	38	23	-0.2179612067206813	0.0	23	0	-0.07842468816701186	0.0	4	0	-0.25872195923595226	22	0	-0.0005705266392361982	1	0	0.8113819998514922	True
guarded_feature_allocator_a002_refined_guard	two_feature_and	s_xny_mean	>=	345.7788366336634	u_breadth_median	>=	0.23959999999999998	38	23	-0.2179612067206813	0.0	23	0	-0.07842468816701186	0.0	4	0	-0.25872195923595226	22	0	-0.0005705266392361982	1	0	0.8113819998514922	True
